Label,area_0,area_1,area_2,area_3,area_4,perimeter_0,circularity_0,mean_intensity,std_intensity
Parasitized,2687.0,22.5,0,0,0,206.31,0.7933,123.7539,71.8637
Parasitized,2770.5,33.5,0,0,0,212.07,0.7742,127.8066,70.1224
Parasitized,2614.5,22.5,0,0,0,235.72,0.5913,116.6311,67.222
Parasitized,2730.0,41.0,0,0,0,211.48,0.7671,117.7766,67.0973
Parasitized,2658.0,4.0,2.0,0,0,217.14,0.7084,118.6296,67.8657
Parasitized,2618.5,65.0,0,0,0,217.24,0.6973,117.2393,69.1341
Parasitized,3023.5,0,0,0,0,216.75,0.8087,132.1301,59.7089
Parasitized,2355.5,0,0,0,0,245.52,0.491,110.3245,73.1728
Parasitized,2693.0,24.5,0,0,0,212.31,0.7508,122.4934,70.8721
Parasitized,2630.0,35.0,0,0,0,211.48,0.739,116.3499,68.0368
Parasitized,2592.0,63.0,0,0,0,210.65,0.734,118.4495,72.3261
Parasitized,2759.5,45.5,0,0,0,217.24,0.7348,119.6362,65.8666
Parasitized,2965.5,65.0,0,0,0,218.27,0.7822,128.8806,59.6074
Parasitized,2894.0,74.5,51.5,0,0,216.99,0.7723,120.3645,60.4814
Parasitized,2852.5,43.0,4.0,0,0,210.07,0.8123,124.7148,63.5977
Parasitized,2541.5,34.0,5.5,0,0,241.52,0.5475,118.4102,67.9362
Parasitized,2529.0,85.0,58.5,16.5,0,208.65,0.73,105.1943,64.7404
Parasitized,2201.5,31.5,0,0,0,230.41,0.5211,99.1821,73.857
Parasitized,2637.5,107.5,75.5,0,0,242.89,0.5618,111.2935,61.6189
Parasitized,2713.5,33.0,0,0,0,208.07,0.7877,121.8948,70.6228
Parasitized,2627.5,66.5,8.5,0,0,210.89,0.7424,118.8564,71.3199
Parasitized,2434.0,7.0,0,0,0,248.11,0.4969,111.4353,68.781
Parasitized,2995.5,0,0,0,0,238.41,0.6623,127.447,55.6872
Parasitized,2490.0,0,0,0,0,224.79,0.6192,115.9585,73.679
Parasitized,2402.0,97.0,69.0,63.0,0,210.31,0.6824,94.5518,61.3135
Parasitized,2856.5,182.5,103.5,56.5,53.5,212.41,0.7956,106.5178,54.4229
Parasitized,705.0,555.5,0,0,0,162.02,0.3375,106.1863,48.1616
Parasitized,2620.0,78.5,0,0,0,243.28,0.5563,104.082,57.8519
Parasitized,1601.0,15.5,4.0,0,0,499.04,0.0808,100.4292,54.455
Parasitized,312.0,57.0,29.0,0.0,0,234.45,0.0713,94.8789,47.036
Parasitized,1680.0,56.5,25.0,8.5,7.0,442.96,0.1076,106.9409,47.5704
Parasitized,2595.0,39.0,22.5,14.5,0,205.97,0.7687,98.9375,58.7619
Parasitized,298.0,48.0,2.5,1.0,0.0,256.51,0.0569,95.782,46.1706
Parasitized,2400.0,4.0,0.0,0,0,319.08,0.2962,108.6792,53.9436
Parasitized,2673.0,740.5,141.5,11.0,0.0,253.62,0.5222,102.2573,52.3323
Parasitized,2812.5,25.0,0,0,0,209.24,0.8073,111.7573,60.7639
Parasitized,2894.5,600.5,72.0,28.5,27.5,211.58,0.8125,105.3179,53.31
Parasitized,2330.5,83.0,15.0,0,0,225.38,0.5765,94.7141,63.9447
Parasitized,2803.5,0,0,0,0,211.58,0.787,112.2275,60.8388
Parasitized,2895.0,239.0,56.0,0,0,272.79,0.4889,111.3408,47.7781
Parasitized,2537.0,321.5,46.0,4.0,2.0,282.79,0.3986,106.5103,53.6276
Parasitized,202.5,89.5,33.0,8.5,1.5,191.78,0.0692,85.2139,53.2732
Parasitized,2863.5,128.0,0,0,0,213.58,0.7888,109.9282,56.3172
Parasitized,609.5,394.5,18.5,1.5,0.0,146.12,0.3587,97.7217,51.4798
Parasitized,1565.0,71.0,29.5,0,0,304.74,0.2118,90.6582,59.018
Parasitized,778.0,267.5,0,0,0,296.45,0.1112,95.3806,50.3732
Parasitized,2397.0,1218.5,0,0,0,233.97,0.5503,91.6455,57.6533
Parasitized,1019.0,53.0,0.0,0.0,0,372.53,0.0923,83.7324,58.0676
Parasitized,654.5,325.0,27.0,0,0,117.98,0.5909,93.802,53.3219
Parasitized,1023.0,69.0,1.5,0.0,0.0,431.45,0.0691,92.0723,54.9616
Parasitized,2212.5,0,0,0,0,267.38,0.3889,97.1794,64.8038
Parasitized,2879.0,75.5,0,0,0,239.14,0.6326,115.2297,54.7027
Parasitized,2801.0,45.0,11.5,0,0,226.65,0.6852,110.4756,52.4821
Parasitized,2094.0,92.5,0,0,0,372.53,0.1896,103.8594,50.7835
Parasitized,3030.0,17.5,0,0,0,212.17,0.8459,122.1313,56.5414
Parasitized,2759.5,334.5,79.5,0,0,210.07,0.7858,108.0969,56.8535
Parasitized,2719.0,18.5,0,0,0,230.31,0.6442,106.8643,55.8297
Parasitized,2705.5,82.5,48.0,16.5,15.5,216.75,0.7237,102.3079,55.9774
Parasitized,2674.5,98.5,29.5,7.0,5.5,221.24,0.6866,102.7285,56.7552
Parasitized,2735.0,14.0,13.0,0,0,220.65,0.7059,120.3665,63.4655
Parasitized,2687.0,0,0,0,0,229.48,0.6412,124.1741,70.7024
Parasitized,2548.0,78.5,39.0,32.5,14.5,231.48,0.5976,110.3381,66.5449
Parasitized,2610.5,1.5,0,0,0,210.07,0.7434,123.2446,72.0138
Parasitized,2853.5,44.5,26.0,14.0,0,221.44,0.7313,121.9907,63.0975
Parasitized,2612.0,45.0,10.0,0,0,211.14,0.7363,114.2278,69.1099
Parasitized,2660.0,0,0,0,0,248.45,0.5415,121.2073,67.1145
Parasitized,2816.5,0,0,0,0,240.07,0.6141,127.9932,63.7514
Parasitized,2981.0,0,0,0,0,242.31,0.638,135.7793,62.0262
Parasitized,2495.0,1.0,0,0,0,215.48,0.6753,111.4421,67.7993
Parasitized,2556.5,38.0,0,0,0,226.89,0.624,112.3096,69.6278
Parasitized,2188.0,76.0,0,0,0,222.31,0.5563,97.0625,71.9395
Parasitized,2854.5,25.0,15.5,2.0,0,225.72,0.704,125.8547,64.0718
Parasitized,2525.5,19.0,0,0,0,210.89,0.7136,114.3845,73.045
Parasitized,2516.5,16.5,0,0,0,243.38,0.5339,116.0303,71.5848
Parasitized,2784.0,0,0,0,0,260.94,0.5138,123.4695,62.012
Parasitized,2804.0,81.5,0,0,0,212.17,0.7828,126.1133,69.2337
Parasitized,2048.0,16.0,0,0,0,230.79,0.4832,96.4399,77.3267
Parasitized,2717.0,7.0,0,0,0,235.48,0.6157,121.6697,66.1353
Parasitized,2868.0,76.0,43.0,0,0,214.17,0.7858,123.1267,59.8561
Parasitized,2424.5,34.5,0,0,0,222.07,0.6178,112.4102,74.0776
Parasitized,2348.5,0,0,0,0,250.21,0.4714,109.1907,72.1074
Parasitized,2956.0,75.5,0,0,0,217.48,0.7854,125.2786,60.2577
Parasitized,2645.0,34.0,0,0,0,283.14,0.4146,115.7493,59.7505
Parasitized,2471.5,0,0,0,0,219.24,0.6462,114.678,74.5252
Parasitized,2405.5,23.5,20.5,15.5,0,248.21,0.4907,106.6006,69.02
Parasitized,2807.0,31.0,0,0,0,213.48,0.774,129.533,69.3444
Parasitized,2655.0,66.5,0,0,0,211.14,0.7484,121.5532,71.752
Parasitized,2495.0,10.0,9.0,0,0,233.48,0.5751,111.7505,72.1741
Parasitized,2324.0,0,0,0,0,204.65,0.6973,106.4644,75.2862
Parasitized,2407.5,0,0,0,0,246.55,0.4977,109.345,71.2552
Parasitized,2220.0,42.5,0,0,0,234.31,0.5081,101.8362,73.7401
Parasitized,2606.5,68.0,0,0,0,212.89,0.7227,112.4854,69.4025
Parasitized,2448.5,0,0,0,0,231.24,0.5754,110.8521,69.1377
Parasitized,2932.5,0,0,0,0,211.58,0.8232,136.0923,68.6875
Parasitized,2864.5,0,0,0,0,211.24,0.8067,130.8279,69.1342
Parasitized,2961.5,4.0,2.0,0,0,223.24,0.7468,133.8892,63.3681
Parasitized,2710.5,5.5,0,0,0,206.55,0.7984,127.8789,74.2642
Parasitized,2482.0,0,0,0,0,221.62,0.635,115.217,73.5028
Parasitized,2671.5,0,0,0,0,204.75,0.8008,123.1125,71.0725
Parasitized,2284.5,7.0,0,0,0,209.38,0.6548,107.657,77.0962
Parasitized,2900.5,0,0,0,0,206.89,0.8515,135.532,71.5444
Parasitized,2854.5,0,0,0,0,208.07,0.8286,131.3374,70.2015
Parasitized,2708.0,0,0,0,0,209.97,0.7719,121.5945,70.7291
Parasitized,1980.0,0,0,0,0,234.65,0.4519,95.1082,78.9453
Parasitized,2485.0,0,0,0,0,208.65,0.7173,116.3652,75.9565
Parasitized,2292.0,101.0,0,0,0,224.79,0.57,106.0676,76.3166
Parasitized,2223.5,7.0,0,0,0,232.89,0.5151,109.4941,80.1151
Parasitized,2063.0,0.0,0,0,0,288.94,0.3105,109.5708,69.235
Parasitized,2725.5,25.5,0,0,0,206.41,0.8039,124.636,69.8165
Parasitized,2477.5,29.5,0,0,0,203.72,0.7501,113.7905,73.5522
Parasitized,2608.0,0,0,0,0,214.17,0.7145,119.6521,70.2225
Parasitized,2644.5,25.0,0,0,0,211.24,0.7448,118.5308,69.8482
Parasitized,1589.0,0,0,0,0,203.48,0.4823,79.3547,76.5211
Parasitized,2819.5,0,0,0,0,213.24,0.7792,129.9895,68.7816
Parasitized,2887.0,0,0,0,0,218.99,0.7565,134.7673,69.7454
Parasitized,2089.0,0,0,0,0,212.31,0.5824,97.3931,78.1262
Parasitized,2535.0,0,0,0,0,212.99,0.7022,116.3311,75.697
Parasitized,2835.5,34.0,0,0,0,213.58,0.7811,127.1086,67.3149
Parasitized,2676.5,4.0,0,0,0,209.58,0.7657,122.1785,70.1005
Parasitized,2683.0,20.0,0,0,0,209.82,0.7658,119.7031,69.8385
Parasitized,2799.0,0,0,0,0,214.17,0.7668,123.791,66.9584
Parasitized,2820.0,37.5,0,0,0,224.31,0.7043,123.1758,61.7984
Parasitized,2196.0,0,0,0,0,205.14,0.6558,102.6199,77.6552
Parasitized,2664.0,23.5,0,0,0,211.82,0.7461,121.7783,71.4804
Parasitized,2711.5,12.5,9.5,0,0,213.24,0.7494,121.3257,68.0535
Parasitized,2585.5,17.5,0,0,0,209.72,0.7387,114.6069,71.0182
Parasitized,2635.0,0,0,0,0,220.31,0.6822,114.4045,64.9561
Parasitized,2633.0,30.0,0,0,0,206.99,0.7722,114.625,67.2491
Parasitized,2898.0,0,0,0,0,224.65,0.7216,127.3767,63.0834
Parasitized,2754.0,0,0,0,0,218.51,0.7248,117.1477,62.2606
Parasitized,2677.0,103.5,0,0,0,206.31,0.7904,116.7764,67.7696
Parasitized,2592.0,0,0,0,0,208.31,0.7506,117.6421,73.0691
Parasitized,2878.5,0,0,0,0,211.24,0.8107,123.3684,60.8698
Parasitized,2935.5,0,0,0,0,217.72,0.7782,131.6423,62.154
Parasitized,2768.0,0,0,0,0,205.14,0.8266,127.551,71.3283
Parasitized,2615.5,34.0,0,0,0,208.75,0.7542,113.1743,66.3798
Parasitized,2876.0,38.0,0,0,0,212.17,0.8029,121.3523,60.399
Parasitized,1995.5,9.5,0,0,0,238.55,0.4407,93.8655,75.0536
Parasitized,2755.0,95.0,0,0,0,212.17,0.7691,117.7151,64.4497
Parasitized,2605.0,58.0,0,0,0,216.31,0.6996,113.0349,67.168
Parasitized,2699.5,8.5,0,0,0,204.89,0.808,121.4746,68.7204
Parasitized,2989.5,55.5,0,0,0,213.58,0.8235,128.5266,60.6221
Parasitized,2657.5,26.0,21.0,0,0,218.89,0.697,119.3213,68.8179
Parasitized,2692.5,29.5,0,0,0,204.55,0.8087,120.4766,70.5705
Parasitized,2803.5,25.5,0,0,0,210.89,0.7921,124.6763,66.6692
Parasitized,2649.5,26.0,0,0,0,206.89,0.7778,120.8572,71.6934
Parasitized,2952.0,26.0,0,0,0,216.51,0.7914,129.0049,60.392
Parasitized,2666.0,35.0,0,0,0,199.14,0.8448,118.6487,67.5981
Parasitized,2913.0,41.0,30.5,0,0,215.82,0.7859,125.8975,62.5186
Parasitized,2503.0,18.5,15.0,0,0,201.14,0.7775,109.7261,69.2406
Parasitized,2836.5,0,0,0,0,211.72,0.7952,132.2336,70.453
Parasitized,3125.5,42.0,0,0,0,217.44,0.8307,135.4175,55.6623
Parasitized,2806.0,53.0,0,0,0,218.65,0.7375,126.4109,66.9151
Parasitized,2665.0,20.5,0,0,0,207.97,0.7743,117.8374,69.9563
Parasitized,2595.0,17.5,7.0,0,0,205.97,0.7687,118.5469,72.8842
Parasitized,2823.5,32.0,0,0,0,221.24,0.7249,123.9375,65.1066
Parasitized,2754.0,18.0,2.0,0,0,211.14,0.7763,123.2664,68.5252
Parasitized,2609.5,0,0,0,0,223.38,0.6572,117.7092,69.7186
Parasitized,2706.0,14.0,13.5,0,0,210.99,0.7638,124.0703,68.7944
Parasitized,2705.5,5.5,2.0,0,0,209.24,0.7766,121.0276,71.2053
Parasitized,2522.5,13.5,0,0,0,203.38,0.7663,114.3916,73.752
Parasitized,2766.5,39.0,0,0,0,219.92,0.7188,122.5776,67.683
Parasitized,2638.0,8.0,0,0,0,205.14,0.7878,122.0676,73.7234
Parasitized,2739.0,28.0,0,0,0,210.31,0.7782,121.3005,67.9837
Parasitized,2569.0,36.0,0,0,0,203.14,0.7823,114.9866,69.87
Parasitized,2826.0,29.0,0,0,0,208.31,0.8184,125.4255,65.7146
Parasitized,2797.0,35.5,0,0,0,208.65,0.8073,128.2869,69.9663
Parasitized,2661.0,35.5,0,0,0,206.85,0.7815,117.5134,64.3246
Parasitized,2561.0,17.5,0,0,0,205.14,0.7648,114.8914,70.9531
Parasitized,2877.5,29.5,0,0,0,218.07,0.7604,128.2607,64.9257
Parasitized,2965.0,29.0,0,0,0,209.48,0.8491,131.2473,64.5669
Parasitized,2863.0,43.0,0,0,0,216.17,0.7699,122.3789,60.0331
Parasitized,2732.5,19.5,0,0,0,206.55,0.8048,128.304,74.2408
Parasitized,2798.0,28.5,0,0,0,212.65,0.7775,122.9238,65.5035
Parasitized,2827.5,33.0,0,0,0,213.92,0.7764,125.6257,63.6883
Parasitized,2922.0,0,0,0,0,219.48,0.7623,129.4089,62.9744
Parasitized,2574.5,78.0,5.5,0,0,225.24,0.6377,111.1479,66.1305
Parasitized,2965.5,30.5,0,0,0,216.75,0.7932,131.7253,62.6255
Parasitized,2794.5,35.0,0,0,0,214.07,0.7663,123.2219,66.4843
Parasitized,2687.5,35.0,0,0,0,208.07,0.7801,116.1765,64.9497
Parasitized,2713.5,25.0,0,0,0,212.55,0.7548,122.5146,69.5186
Parasitized,2821.0,28.0,0,0,0,211.48,0.7926,126.8247,67.2329
Parasitized,2678.5,30.0,0,0,0,216.07,0.721,117.4048,67.6478
Parasitized,2911.5,26.0,0,0,0,212.89,0.8072,127.5305,64.7082
Parasitized,2585.5,17.5,0,0,0,216.75,0.6916,118.47,73.1155
Parasitized,2821.0,27.0,0,0,0,212.31,0.7865,126.2231,66.5168
Parasitized,2548.5,30.0,0,0,0,212.55,0.7089,116.4863,70.5389
Parasitized,2842.5,24.0,0,0,0,205.24,0.848,131.1201,69.379
Parasitized,2904.5,40.0,0,0,0,211.58,0.8153,124.0999,61.4459
Parasitized,2910.5,27.5,0,0,0,210.07,0.8288,129.9792,65.2795
Parasitized,2829.5,22.5,0,0,0,217.24,0.7534,123.2129,64.6415
Parasitized,2780.0,38.5,0,0,0,211.68,0.7796,122.032,65.8768
Parasitized,2590.5,62.0,0,0,0,208.07,0.752,109.6233,65.7225
Parasitized,2142.5,0,0,0,0,228.89,0.5139,100.374,75.8743
Parasitized,2875.5,28.0,17.0,0,0,215.58,0.7775,128.5686,62.5706
Parasitized,2772.5,9.5,7.0,0,0,211.24,0.7808,127.2849,71.1976
Parasitized,2826.5,12.5,0,0,0,208.07,0.8205,128.5977,70.717
Parasitized,2839.0,48.0,34.5,0,0,215.34,0.7694,118.1135,60.2737
Parasitized,2567.0,24.5,0,0,0,207.97,0.7459,116.9102,72.8327
Parasitized,2436.0,26.0,0,0,0,211.48,0.6845,110.4165,73.8841
Parasitized,2354.0,18.0,0,0,0,210.65,0.6666,108.2556,74.8542
Parasitized,2558.0,35.0,0,0,0,211.48,0.7187,112.9285,69.8152
Parasitized,2001.0,50.5,0,0,0,229.48,0.4775,97.3562,66.7906
Parasitized,2852.0,0,0,0,0,220.17,0.7394,129.8987,65.7865
Parasitized,2621.0,26.0,0,0,0,212.65,0.7283,118.2014,71.9768
Parasitized,1954.0,0,0,0,0,200.79,0.609,89.9304,74.9591
Parasitized,2237.0,17.5,0,0,0,215.48,0.6054,106.4604,77.6668
Parasitized,2258.0,96.5,19.5,7.5,0,251.82,0.4474,100.2354,69.4416
Parasitized,2851.0,0,0,0,0,230.79,0.6726,130.1428,66.0051
Parasitized,2289.0,34.5,0,0,0,216.31,0.6148,100.1121,73.0865
Parasitized,2083.5,93.5,68.0,4.0,2.0,219.24,0.5447,91.7195,69.6483
Parasitized,2301.0,174.0,2.0,0,0,203.82,0.696,101.0144,72.0441
Parasitized,2427.0,67.5,61.5,0,0,211.48,0.6819,105.1467,69.7828
Parasitized,2826.0,116.0,69.5,0,0,222.65,0.7164,117.9673,61.4111
Parasitized,2719.0,0,0,0,0,206.31,0.8028,123.9014,71.0043
Parasitized,1970.0,20.0,0,0,0,214.79,0.5366,97.2471,76.5188
Parasitized,2228.5,203.5,33.0,0,0,208.07,0.6469,93.3523,67.3679
Parasitized,2727.0,76.0,0,0,0,216.99,0.7278,118.7798,66.6965
Parasitized,2733.0,0,0,0,0,228.31,0.6589,120.8647,64.0851
Parasitized,2748.0,103.0,13.5,0,0,214.65,0.7495,114.2244,62.2293
Parasitized,2705.0,39.5,0,0,0,203.97,0.8171,123.4797,72.1044
Parasitized,2752.5,18.5,0,0,0,206.55,0.8107,124.2993,69.5678
Parasitized,2975.0,14.0,0,0,0,210.99,0.8398,135.5452,66.8549
Parasitized,2741.5,0,0,0,0,226.21,0.6733,129.0789,70.3412
Parasitized,3011.5,0,0,0,0,216.75,0.8055,138.0146,64.3709
Parasitized,2845.0,32.0,0,0,0,210.65,0.8057,134.0383,71.023
Parasitized,2743.5,29.5,0,0,0,205.24,0.8185,124.3135,69.7118
Parasitized,2814.5,9.5,0,0,0,212.75,0.7814,129.9341,68.762
Parasitized,2918.5,20.5,0,0,0,213.44,0.8051,132.447,64.6272
Parasitized,2652.5,0,0,0,0,214.55,0.7241,125.2991,74.2742
Parasitized,2344.5,0,0,0,0,206.89,0.6883,113.2317,80.8375
Parasitized,2724.5,19.0,0,0,0,206.89,0.7998,124.4194,70.8702
Parasitized,2711.0,16.5,0,0,0,212.65,0.7534,123.6548,70.6198
Parasitized,2918.0,0,0,0,0,206.99,0.8558,135.9314,68.2018
Parasitized,2934.5,0,0,0,0,209.24,0.8423,138.2937,71.3481
Parasitized,2917.5,11.0,0,0,0,217.24,0.7769,133.7002,65.3745
Parasitized,2797.5,23.0,0,0,0,224.55,0.6972,126.4092,67.2269
Parasitized,2749.5,17.5,0,0,0,211.58,0.7718,127.5835,69.5696
Parasitized,2738.5,0,0,0,0,206.89,0.8039,124.3801,70.0953
Parasitized,2862.0,0,0,0,0,216.65,0.7662,128.9753,66.1135
Parasitized,2881.5,0,0,0,0,206.41,0.8499,127.0549,64.2086
Parasitized,2825.5,14.0,0,0,0,212.41,0.787,123.5132,63.9575
Parasitized,2814.5,0,0,0,0,208.07,0.817,127.6731,67.1656
Parasitized,2706.5,29.5,0,0,0,211.58,0.7597,119.1299,64.0267
Parasitized,2723.0,20.0,0,0,0,207.68,0.7933,119.9368,63.0778
Parasitized,2591.0,43.0,0,0,0,217.48,0.6884,116.1594,70.7328
Parasitized,2981.5,0,0,0,0,216.89,0.7964,130.4021,61.7123
Parasitized,2920.5,21.0,0,0,0,212.41,0.8134,125.2964,61.1389
Parasitized,2749.5,0,0,0,0,212.07,0.7683,122.8823,68.4516
Parasitized,2693.5,26.0,0,0,0,206.55,0.7934,115.9141,64.0612
Parasitized,2893.5,41.5,0,0,0,216.89,0.7729,125.4153,61.3839
Parasitized,2820.5,15.0,0,0,0,210.89,0.7969,121.6899,64.0024
Parasitized,2397.5,18.5,0,0,0,213.87,0.6587,106.6294,72.0061
Parasitized,2760.5,27.5,0,0,0,211.72,0.7739,119.7798,62.1417
Parasitized,2606.0,30.5,0,0,0,202.65,0.7974,111.3589,64.9134
Parasitized,2612.0,0,0,0,0,211.82,0.7315,115.363,68.02
Parasitized,2756.5,33.0,0,0,0,210.41,0.7824,119.0989,63.2443
Parasitized,2614.0,2.0,0,0,0,202.31,0.8026,114.0696,67.3618
Parasitized,2400.0,0,0,0,0,254.11,0.4671,112.9116,71.5684
Parasitized,2622.0,0,0,0,0,212.31,0.731,120.9712,72.4409
Parasitized,2788.0,0,0,0,0,208.17,0.8085,126.3621,66.0774
Parasitized,2751.0,0,0,0,0,210.65,0.7791,129.082,71.4831
Parasitized,2817.5,0,0,0,0,213.24,0.7787,130.0645,67.5783
Parasitized,2381.0,54.5,0,0,0,203.48,0.7226,103.9375,70.4941
Parasitized,2864.0,22.5,0,0,0,210.31,0.8137,127.1458,66.0455
Parasitized,2867.5,37.5,0,0,0,214.07,0.7864,125.24,63.2789
Parasitized,2777.5,0,0,0,0,232.55,0.6454,124.6372,65.0562
Parasitized,2930.0,33.5,0,0,0,218.79,0.7691,128.4543,62.5894
Parasitized,2462.0,25.0,0,0,0,207.48,0.7187,107.5366,71.5651
Parasitized,2916.5,2.0,0,0,0,240.07,0.6359,128.5698,60.163
Parasitized,2754.5,21.5,2.0,0,0,215.72,0.7438,119.3572,66.1305
Parasitized,2856.5,25.0,0,0,0,210.07,0.8135,128.0095,66.2765
Parasitized,2815.5,29.0,0,0,0,209.24,0.8081,128.6914,70.7928
Parasitized,2843.0,38.0,0,0,0,210.65,0.8051,120.5342,62.6863
Parasitized,2977.5,28.5,0,0,0,218.75,0.7819,130.2253,61.8556
Parasitized,2193.5,16.0,0,0,0,207.72,0.6388,101.3044,76.2851
Parasitized,2613.5,0,0,0,0,207.58,0.7622,120.2478,72.4529
Parasitized,2807.5,21.0,0,0,0,207.72,0.8176,126.0286,67.7224
Parasitized,2903.0,12.5,0,0,0,215.82,0.7832,135.7104,68.789
Parasitized,2922.0,15.0,0,0,0,213.82,0.8031,131.6301,65.6125
Parasitized,2801.5,43.5,0,0,0,212.07,0.7828,124.5339,65.7141
Parasitized,2659.0,15.0,0,0,0,203.48,0.807,119.6172,70.1495
Parasitized,2693.5,7.0,0,0,0,226.41,0.6603,114.72,64.7689
Parasitized,2849.0,109.0,15.5,10.0,4.0,218.17,0.7522,116.6143,59.6527
Parasitized,2063.0,77.0,0,0,0,208.65,0.5955,88.9612,72.093
Parasitized,2526.0,7.0,0,0,0,224.31,0.6309,111.2939,70.0227
Parasitized,3026.0,50.5,24.0,0,0,224.99,0.7512,129.0872,58.2413
Parasitized,2834.0,48.5,29.5,11.0,0,212.65,0.7875,118.8726,62.9153
Parasitized,2805.0,53.5,34.5,10.0,0,216.99,0.7486,118.6414,60.9799
Parasitized,2405.5,0,0,0,0,225.58,0.594,105.5698,68.0852
Parasitized,2588.0,157.5,41.0,5.5,0,267.28,0.4552,111.7412,62.252
Parasitized,2859.5,40.0,0,0,0,214.41,0.7817,125.1624,64.3228
Parasitized,2976.5,126.0,56.0,26.5,16.0,220.41,0.7699,120.6667,54.9065
Parasitized,2623.5,0,0,0,0,234.41,0.6,123.8633,61.7845
Parasitized,3006.0,155.5,7.0,0,0,217.68,0.7972,126.5015,56.842
Parasitized,2861.0,76.5,0,0,0,292.45,0.4204,125.1748,54.8518
Parasitized,2870.5,51.0,39.0,10.0,0,217.92,0.7596,117.5874,58.9523
Parasitized,2653.0,127.0,0,0,0,206.65,0.7807,113.1592,63.9024
Parasitized,2241.0,0,0,0,0,226.94,0.5468,101.7124,72.3877
Parasitized,2444.5,4.0,0,0,0,288.21,0.3698,109.5764,65.0557
Parasitized,2530.5,28.0,0,0,0,205.24,0.7549,110.6882,70.1125
Parasitized,2381.0,0,0,0,0,256.79,0.4537,110.0095,68.1718
Parasitized,2535.0,14.0,0,0,0,218.31,0.6684,112.6648,68.6287
Parasitized,2265.5,23.0,0,0,0,268.21,0.3958,104.2061,67.6772
Parasitized,2541.0,30.0,0,0,0,236.65,0.5702,110.7295,67.807
Parasitized,2694.5,68.0,0,0,0,213.58,0.7423,116.7949,66.9286
Parasitized,2682.0,0,0,0,0,215.14,0.7282,123.2205,70.9427
Parasitized,2671.0,0,0,0,0,218.99,0.6999,125.6655,71.9783
Parasitized,2703.0,0,0,0,0,258.79,0.5072,119.2021,61.8973
Parasitized,2097.5,33.0,29.5,0,0,226.41,0.5142,95.5979,73.8629
Parasitized,2293.0,0,0,0,0,232.31,0.5339,104.0757,71.1142
Parasitized,2582.5,0,0,0,0,214.89,0.7027,118.2727,68.209
Parasitized,2805.0,35.5,0,0,0,223.82,0.7036,126.6016,61.9652
Parasitized,2419.0,0,0,0,0,220.17,0.6271,109.03,73.6212
Parasitized,2788.5,118.5,0,0,0,210.41,0.7915,116.5046,62.3512
Parasitized,2641.5,45.5,0,0,0,211.58,0.7415,115.7202,67.9268
Parasitized,2341.0,0,0,0,0,232.59,0.5438,106.4707,72.6384
Parasitized,2863.0,0,0,0,0,243.97,0.6045,123.8184,59.013
Parasitized,2829.0,44.5,0,0,0,206.99,0.8297,121.9412,63.332
Parasitized,2781.0,0.0,0,0,0,227.82,0.6733,123.4746,65.4835
Parasitized,2469.5,0,0,0,0,239.52,0.5409,111.7795,69.4997
Parasitized,2560.5,0,0,0,0,227.04,0.6242,116.9114,73.1902
Parasitized,2575.0,0,0,0,0,227.97,0.6227,116.7747,69.2974
Parasitized,2627.5,0,0,0,0,233.72,0.6044,116.4553,64.1755
Parasitized,2574.5,25.0,0,0,0,203.38,0.7821,118.6035,75.0484
Parasitized,2545.0,17.0,0,0,0,209.48,0.7288,113.5264,70.9571
Parasitized,2815.0,61.5,0,0,0,210.31,0.7998,118.3755,59.3805
Parasitized,2386.5,0,0,0,0,213.38,0.6587,110.3501,76.5919
Parasitized,2535.0,49.5,40.5,0,0,207.48,0.74,107.2839,64.7314
Parasitized,2515.0,57.0,30.0,0,0,233.28,0.5808,111.9653,66.6214
Parasitized,2764.5,0,0,0,0,228.89,0.6631,129.4016,71.8188
Parasitized,2281.5,30.0,13.0,0,0,199.87,0.7177,101.5967,74.1782
Parasitized,2680.0,21.0,0,0,0,205.14,0.8003,121.8333,70.8773
Parasitized,2688.5,0,0,0,0,215.24,0.7293,119.231,64.4836
Parasitized,2751.5,38.0,2.0,0,0,213.92,0.7555,118.6274,63.884
Parasitized,2488.0,56.0,0,0,0,208.99,0.7158,106.5764,66.1829
Parasitized,1760.5,0,0,0,0,217.38,0.4682,84.6633,78.5857
Parasitized,2769.0,61.0,0,0,0,212.31,0.772,120.1255,63.3731
Parasitized,2193.0,42.0,3.5,0,0,201.48,0.6789,97.3572,71.9131
Parasitized,2904.5,39.0,0,0,0,210.41,0.8244,126.1406,63.1408
Parasitized,2622.5,20.0,9.5,0,0,205.38,0.7813,115.6907,69.0258
Parasitized,2784.5,0,0,0,0,222.55,0.7065,126.4702,66.7037
Parasitized,2856.5,0,0,0,0,208.07,0.8292,126.7974,63.9871
Parasitized,2726.0,18.5,0,0,0,214.51,0.7445,122.4119,67.1063
Parasitized,2708.5,28.0,0,0,0,234.89,0.6169,121.8662,67.1612
Parasitized,2567.0,0,0,0,0,217.97,0.679,117.7209,71.044
Parasitized,2762.0,24.5,23.0,0,0,213.14,0.764,119.4265,65.9639
Parasitized,2540.0,0,0,0,0,211.14,0.716,113.77,65.8288
Parasitized,2705.0,41.0,0,0,0,212.17,0.7551,116.6091,64.4834
Parasitized,2664.0,0,0,0,0,206.31,0.7865,115.3074,66.9809
